profile_id,profile_text
-28,"I love this life!  I've traveled to 60 countries and I absolutely love hosting people.  I've started a meditation practice to bring peace of mind.  I love comics, horses and dining out!"
-27,"I'm a travel worldhopping gal that loves meeting new people, visiting new places and speaking new languages.As a host, I'll be there to help you along your adventure, help you budget and give you suggestions on places to explore, drinks to enjoy, things to do, cuisine to sample and things to see and do!"
-26,"I work in technology and finance, but I'm mostly an introvert. I'm on a family bike trip through the US (or so we say) and I always have a notebook where I store all the things I need in case I have a problem that I need to solve. My room and apartment are clean and interesting."
-25,"We love living in the Midwest and can provide lots of tips for you as your next vacation host! If you have any questions or need additional information, please reach out! We love to have guests from all over the world, so please do reach out!"
-24,"Hello,Welcome to Chicago, we are Jacob and Rachel. We are empty nesters and two beautiful kids and living the dream. We’re retired, and can spend every moment traveling for work or play.  We spend  about 4 months of the year in California, and 2 in Washington DC area."
-23,"I am a part-time high school teacher. I have a wife and 2 beautiful children. We love to travel and spend our time working outside, at the lake, riding bikes, skiing, or watching movies. We have really enjoyed our stay at Airbnb  homes in many different cities. Looking forward to hosting you."
-22,"We are friendly, quiet and outgoing couples with a big life-enriching experience with AirBNB. We have hosted thousands of travelers from all around the world and continue to meet new people from all over the world."
-21,"A new townhouse to share with everyone!  I'm a nurse and a physician, both of which are in high demand but I've worked in this area for over 30 years.  Although I came to North Scottsdale at the end of 2014, my love for Arizona and the nearby mountains and lakes has kept me here."
-20,I love the chance to share with others new experiences. I also like being able to make friends from all over the world. That is why my listings always help me make friends all around the world! I am happy to have you stay here!
-19,Entrepreneur living in the street and the home. I like meeting new people and have shared my house with friends or family who moved in.  I live close to the train station and groceries if needed. My daughter lives at the house and will always be there to greet you when you arrive.
-18,"I am a real estate agent in Fresno, CA. I am a wine lover, who loves to visit our wonderful wineries when time permits. As a long term traveler, I appreciate an enjoyable, stress free experience."
-17,"Hello,  we are Somadeep and Parameshi Sadiq. Our brand new house are in a culturally rich yet incredibly diverse neighborhood. For the past 3 years, we have been taking advantage of the fabulous local amenities the neighborhood has to offer."
-16,I am a Community Man who loves meeting new people.I understand how important it is to feel at home when you travel. I am an Experienced Host and as such will provide you with a very top notch and meaningful Airbnb experience.
-15,"We are active couples living in paradise. We enjoy sports, art, meeting new people and exploring the world.  Our hobbies include film, travel, and skiing! We enjoy hosting and trying new foods."
-14,"Hello, Im Edna, I love people. I was born and raised in Arizona. I love the desert for its amazing views and its warmth. Its a truly unique place to live. I am happy to help you explore this wonderful town."
